bib,race,division,city,time,pace
4079,1 Mile,Division:M 14-99,"Springville, UTAH",7:56.7,7:57/M
4080,1 Mile,Division:M 10-11,"Springville, UTAH",7:41.5,7:42/M
4081,1 Mile,Division:F  6- 7,"Springville, UTAH",7:55.5,7:56/M
4082,1 Mile,Division:F 14-99,"Springville, UTAH",9:47.3,9:47/M
4083,1 Mile,Division:F  4- 5,"Springville, UTAH",9:33.5,9:34/M
4084,1 Mile,Division:M  8- 9,"Provo, UTAH",9:59.9,10:00/M
4085,1 Mile,Division:F  8- 9,"Provo, UTAH",9:29.3,9:29/M
4086,1 Mile,Division:F 14-99,"Provo, UTAH",10:03.2,10:03/M
4090,1 Mile,Division:M  8- 9,"American Fork, UTAH",8:09.7,8:10/M
4091,1 Mile,Division:F  6- 7,"American Fork, UTAH",11:13.9,11:14/M
4092,1 Mile,Division:M 14-99,"Orem, UTAH",22:08.4,22:08/M
4093,1 Mile,Division:F 14-99,"Las Vegas, NEVADA",15:40.3,15:40/M
4095,1 Mile,Division:F 14-99,"Vancouver, WASHINGTON",16:36.8,16:37/M
4096,1 Mile,Division:F 14-99,"Vancouver, WASHINGTON",16:33.7,16:34/M
4097,1 Mile,Division:M  4- 5,"Roanoke, TEXAS",19:31.0,19:31/M
4098,1 Mile,Division:F  6- 7,"Provo, UTAH",7:35.3,7:35/M
4099,1 Mile,Division:F 14-99,"Vineyard, UTAH",19:36.6,19:37/M
4100,1 Mile,Division:F  4- 5,"Provo, UTAH",9:02.1,9:02/M
4101,1 Mile,Division:F  8- 9,"Canton, GEORGIA",19:23.4,19:23/M
4102,1 Mile,Division:M  6- 7,"Canton, GEORGIA",19:26.4,19:26/M
4106,1 Mile,Division:F 10-11,"Saint George, UTAH",7:04.7,7:05/M
4107,1 Mile,Division:M  8- 9,"Saint George, UTAH",7:27.9,7:28/M
4113,1 Mile,Division:F 14-99,"Santaquin, UTAH",18:31.0,18:31/M
4114,1 Mile,Division:M 14-99,"Santaquin, UTAH",12:39.1,12:39/M
4115,1 Mile,Division:F  8- 9,"Santaquin, UTAH",12:41.7,12:42/M
4116,1 Mile,Division:F 12-13,"Santaquin, UTAH",12:40.1,12:40/M
4117,1 Mile,Division:F 12-13,"Sherwood, OREGON",9:12.7,9:13/M
4118,1 Mile,Division:F 12-13,"Las Vegas, NEVADA",9:25.9,9:26/M
4119,1 Mile,Division:F 14-99,"Provo, UTAH",14:38.5,14:39/M
4120,1 Mile,Division:F 14-99,"Provo, UTAH",14:35.6,14:36/M
4121,1 Mile,Division:F  8- 9,"Provo, UTAH",14:04.3,14:04/M
4122,1 Mile,Division:M  6- 7,"Provo, UTAH",14:39.3,14:39/M
4123,1 Mile,Division:M 12-13,"La Grande, OREGON",8:24.0,8:24/M
4124,1 Mile,Division:F 10-11,"La Grande, OREGON",11:29.6,11:30/M
4125,1 Mile,Division:F  6- 7,"La Grande, OREGON",11:28.8,11:29/M
4126,1 Mile,Division:M  4- 5,"La Grande, OREGON",12:35.2,12:35/M
4127,1 Mile,Division:M 10-11,"Lehi, UTAH",8:59.3,8:59/M
4129,1 Mile,Division:M 12-13,"Lehi, UTAH",6:35.6,6:36/M
4131,1 Mile,Division:M 14-99,"Lehi, UTAH",16:37.2,16:37/M
4132,1 Mile,Division:M 14-99,"Lehi, UTAH",16:38.2,16:38/M
4133,1 Mile,Division:M 10-11,"American Fork, UTAH",6:37.5,6:38/M
4134,1 Mile,Division:F 14-99,"Las Vegas, NEVADA",14:29.5,14:30/M
4135,1 Mile,Division:F 14-99,"Las Vegas, NEVADA",14:29.9,14:30/M
4136,1 Mile,Division:F 10-11,"Las Vegas, NEVADA",9:13.2,9:13/M
4137,1 Mile,Division:M  8- 9,"Las Vegas, NEVADA",8:57.0,8:57/M
4138,1 Mile,Division:M  8- 9,"Las Vegas, NEVADA",9:16.7,9:17/M
4139,1 Mile,Division:F  6- 7,"Las Vegas, NEVADA",10:27.8,10:28/M
4140,1 Mile,Division:F  4- 5,"Las Vegas, NEVADA",12:28.2,12:28/M
4141,1 Mile,Division:M  1- 3,"Las Vegas, NEVADA",14:30.6,14:31/M
4142,1 Mile,Division:M 12-13,"Highland, UTAH",5:54.4,5:54/M
4143,1 Mile,Division:F 10-11,"Highland, UTAH",6:06.2,6:06/M
4144,1 Mile,Division:M  8- 9,"Highland, UTAH",6:52.3,6:52/M
4145,1 Mile,Division:M  6- 7,"Mayaguez, PUERTO RIC",18:15.9,18:16/M
4146,1 Mile,Division:M  4- 5,"Mayaguez, PUERTO RIC",18:17.9,18:18/M
4147,1 Mile,Division:F 14-99,"Mayaguez, PUERTO RIC",18:32.7,18:33/M
4148,1 Mile,Division:M 12-13,"Provo, UTAH",5:15.7,5:16/M
4149,1 Mile,Division:F 10-11,"Provo, UTAH",6:04.1,6:04/M
4150,1 Mile,Division:M  6- 7,"San Diego, CALIFORNIA",10:58.4,10:58/M
4151,1 Mile,Division:F 14-99,"San Diego, CALIFORNIA",12:45.0,12:45/M
4152,1 Mile,Division:F  4- 5,"San Diego, CALIFORNIA",12:58.0,12:58/M
4153,1 Mile,Division:F 14-99,"Provo, UTAH",9:46.5,9:47/M
4154,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",12:00.1,12:00/M
4155,1 Mile,Division:M 14-99,"Saratoga Springs, UTAH",11:57.5,11:58/M
4156,1 Mile,Division:M  1- 3,"Provo, UTAH",26:13.7,26:14/M
4157,1 Mile,Division:M 10-11,"Saratoga Springs, UTAH",11:24.4,11:24/M
4158,1 Mile,Division:M  8- 9,"Saratoga Springs, UTAH",12:16.7,12:17/M
4159,1 Mile,Division:M  6- 7,"Saratoga Springs, UTAH",11:24.2,11:24/M
4160,1 Mile,Division:F  1- 3,"Saratoga Springs, UTAH",11:57.7,11:58/M
4161,1 Mile,Division:M 14-99,"Provo, UTAH",6:27.6,6:28/M
4162,1 Mile,Division:F  6- 7,"Provo, UTAH",13:47.1,13:47/M
4163,1 Mile,Division:F  4- 5,"Provo, UTAH",13:44.9,13:45/M
4164,1 Mile,Division:M 14-99,"Provo, UTAH",13:47.8,13:48/M
4165,1 Mile,Division:F 14-99,"Provo, UTAH",15:29.1,15:29/M
4169,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",9:25.9,9:26/M
4171,1 Mile,Division:M 10-11,"St George, UTAH",6:28.8,6:29/M
4172,1 Mile,Division:M  8- 9,"St George, UTAH",12:40.1,12:40/M
4176,1 Mile,Division:M  8- 9,"Provo, UTAH",6:52.4,6:52/M
4177,1 Mile,Division:M 12-13,"Gilbert, ARIZONA",7:36.6,7:37/M
4178,1 Mile,Division:M 10-11,"Gilbert, ARIZONA",7:50.5,7:51/M
4179,1 Mile,Division:M  6- 7,"Gilbert, ARIZONA",10:57.1,10:57/M
4180,1 Mile,Division:M  6- 7,"Farmington, UTAH",10:49.9,10:50/M
4181,1 Mile,Division:F  6- 7,"Farmington, UTAH",14:27.6,14:28/M
4182,1 Mile,Division:M  1- 3,"Farmington, UTAH",17:22.6,17:23/M
4183,1 Mile,Division:M 14-99,"Saratoga Springs, UTAH",22:12.2,22:12/M
4184,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",22:09.2,22:09/M
4185,1 Mile,Division:F  4- 5,"Saratoga Springs, UTAH",9:24.0,9:24/M
4186,1 Mile,Division:M  1- 3,"Saratoga Springs, UTAH",10:36.4,10:36/M
4187,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",11:23.4,11:23/M
4188,1 Mile,Division:F 14-99,"Springville, UTAH",9:35.0,9:35/M
4189,1 Mile,Division:F 12-13,"Springville, UTAH",10:05.6,10:06/M
4190,1 Mile,Division:F 10-11,"Springville, UTAH",9:36.0,9:36/M
4191,1 Mile,Division:F  8- 9,"Springville, UTAH",11:22.0,11:22/M
4192,1 Mile,Division:F 14-99,"Burlington, WASHINGTON",8:35.1,8:35/M
4193,1 Mile,Division:F  8- 9,"Springville, UTAH",24:54.1,24:54/M
4194,1 Mile,Division:F  4- 5,"Springville, UTAH",24:54.1,24:54/M
4195,1 Mile,Division:F 14-99,"Provo, UTAH",17:02.2,17:02/M
4198,1 Mile,Division:M 14-99,"Orem, UTAH",14:27.4,14:27/M
4199,1 Mile,Division:F 14-99,"Orem, UTAH",14:24.2,14:24/M
4200,1 Mile,Division:M  1- 3,"Orem, UTAH",14:17.8,14:18/M
4201,1 Mile,Division:M  1- 3,"Provo, UTAH",11:18.5,11:19/M
4202,1 Mile,Division:M 14-99,"Gilbert, ARIZONA",12:22.3,12:22/M
4203,1 Mile,Division:F 14-99,"Gilbert, ARIZONA",11:55.1,11:55/M
4204,1 Mile,Division:F  8- 9,"Gilbert, ARIZONA",12:17.4,12:17/M
4205,1 Mile,Division:F  4- 5,"Gilbert, ARIZONA",11:56.3,11:56/M
4206,1 Mile,Division:F 14-99,"Pleasant Grove, UTAH",12:40.1,12:40/M
4207,1 Mile,Division:F  6- 7,"Pleasant Grove, UTAH",12:38.2,12:38/M
4210,1 Mile,Division:F 10-11,"Provo, UTAH",6:45.6,6:46/M
4211,1 Mile,Division:M  8- 9,"Provo, UTAH",8:27.3,8:27/M
4226,1 Mile,Division:F 14-99,"Orem, UTAH",21:54.4,21:54/M
4231,1 Mile,Division:F 14-99,"Springville, UTAH",21:13.2,21:13/M
4232,1 Mile,Division:M 14-99,"Springville, UTAH",21:13.2,21:13/M
4236,1 Mile,Division:F  6- 7,"Saratoga Spgs, UTAH",10:00.9,10:01/M
4237,1 Mile,Division:M 14-99,"Alpine, UTAH",10:46.7,10:47/M
4238,1 Mile,Division:F 10-11,"Alpine, UTAH",9:14.1,9:14/M
4239,1 Mile,Division:M  8- 9,"Orem, UTAH",9:17.7,9:18/M
4240,1 Mile,Division:M  6- 7,"Orem, UTAH",9:19.4,9:19/M
4241,1 Mile,Division:F  6- 7,"Orem, UTAH",10:05.7,10:06/M
4242,1 Mile,Division:M  8- 9,"Orem, UTAH",10:12.4,10:12/M
4243,1 Mile,Division:F 14-99,"Orem, UTAH",10:13.7,10:14/M
4244,1 Mile,Division:F  6- 7,"West Valley, UTAH",9:17.2,9:17/M
4246,1 Mile,Division:F 12-13,"Roosevelt, UTAH",8:25.4,8:25/M
4247,1 Mile,Division:M  8- 9,"Roosevelt, UTAH",7:48.5,7:49/M
4248,5K,Division:F  1- 9,"Orem, UTAH",48:40.3,15:42/M
4249,1 Mile,Division:M 10-11,"Las Vegas, NEVADA",6:27.4,6:27/M
4250,1 Mile,Division:F 12-13,"Las Vegas, NEVADA",8:24.7,8:25/M
4251,1 Mile,Division:F 14-99,"Las Vegas, NEVADA",9:42.8,9:43/M
4253,1 Mile,Division:F 10-11,"Lehi, UTAH",11:54.4,11:54/M
4254,1 Mile,Division:F 14-99,"Orem, UTAH",20:55.0,20:55/M
4255,1 Mile,Division:F 14-99,"Orem, UTAH",22:20.8,22:21/M
4256,1 Mile,Division:F 14-99,"Orem, UTAH",22:20.9,22:21/M
4257,1 Mile,Division:F  8- 9,"Bountiful, UTAH",8:18.5,8:19/M
4258,1 Mile,Division:M 14-99,"Provo, UTAH",9:10.4,9:10/M
4259,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",16:51.9,16:52/M
4260,1 Mile,Division:F  4- 5,"Saratoga Springs, UTAH",16:52.4,16:52/M
4261,1 Mile,Division:F 12-13,"Provo, UTAH",6:48.9,6:49/M
4262,1 Mile,Division:M 10-11,"Provo, UTAH",6:37.6,6:38/M
4263,1 Mile,Division:F 14-99,"Provo, UTAH",5:35.5,5:36/M
4264,1 Mile,Division:F  6- 7,"Provo, UTAH",9:35.1,9:35/M
4265,1 Mile,Division:M 14-99,"Provo, UTAH",10:21.0,10:21/M
4266,1 Mile,Division:F 14-99,"Provo, UTAH",10:22.3,10:22/M
4268,1 Mile,Division:F 14-99,"Spanish Fork, UTAH",12:15.9,12:16/M
4269,1 Mile,Division:M 14-99,"Spanish Fork, UTAH",12:13.2,12:13/M
4270,1 Mile,Division:F  6- 7,"Spanish Fork, UTAH",12:11.7,12:12/M
4271,1 Mile,Division:F  4- 5,"Spanish Fork, UTAH",12:16.3,12:16/M
4272,1 Mile,Division:F 14-99,"Pleasant Grv, UTAH",10:05.5,10:06/M
4273,1 Mile,Division:M 14-99,"Pleasant Grove, UTAH",9:56.5,9:57/M
4274,1 Mile,Division:M 14-99,"Pleasant Grove, UTAH",6:48.6,6:49/M
4276,1 Mile,Division:M 12-13,"Pleasant Grv, UTAH",8:12.5,8:13/M
4277,1 Mile,Division:M  8- 9,"Pleasant Grv, UTAH",8:33.7,8:34/M
4278,1 Mile,Division:F  6- 7,"Pleasant Grv, UTAH",10:00.0,10:00/M
4279,1 Mile,Division:M  8- 9,"Highland, UTAH",6:30.1,6:30/M
4280,1 Mile,Division:M  6- 7,"Highland, UTAH",7:45.9,7:46/M
4281,1 Mile,Division:F  4- 5,"Highland, UTAH",10:25.1,10:25/M
4282,1 Mile,Division:F 14-99,"Highland, UTAH",11:32.4,11:32/M
4283,1 Mile,Division:F  6- 7,"Alpine, UTAH",7:15.2,7:15/M
4284,1 Mile,Division:F 14-99,"Provo, UTAH",9:28.9,9:29/M
4285,1 Mile,Division:M 10-11,"Provo, UTAH",9:29.0,9:29/M
4286,1 Mile,Division:F  8- 9,"Spanish Fork, UTAH",10:44.4,10:44/M
4287,1 Mile,Division:F 10-11,"Vernal, UTAH",9:46.9,9:47/M
4288,1 Mile,Division:F  8- 9,"Vernal, UTAH",10:07.0,10:07/M
4289,1 Mile,Division:F  6- 7,"Vernal, UTAH",10:22.3,10:22/M
4290,1 Mile,Division:F  8- 9,"Vernal, UTAH",9:49.9,9:50/M
4291,1 Mile,Division:F 14-99,"Vernal, UTAH",10:16.2,10:16/M
4295,1 Mile,Division:F  6- 7,"Spanish Fork, UTAH",11:20.0,11:20/M
4296,1 Mile,Division:M  1- 3,"Spanish Fork, UTAH",10:34.7,10:35/M
4297,1 Mile,Division:F  8- 9,"Alpine, UTAH",6:55.7,6:56/M
4298,1 Mile,Division:F 12-13,"Alpine, UTAH",6:14.7,6:15/M
4321,1 Mile,Division:M 14-99,"Spanish Fork, UTAH",16:59.3,16:59/M
4322,1 Mile,Division:F 14-99,"Spanish Fork, UTAH",17:02.1,17:02/M
4324,1 Mile,Division:F  6- 7,"Cedar Hills, UTAH",9:11.1,9:11/M
4325,1 Mile,Division:F  8- 9,"Cedar Hills, UTAH",8:50.1,8:50/M
4326,1 Mile,Division:F 12-13,"Cedar Hills, UTAH",7:29.3,7:29/M
4327,1 Mile,Division:M 14-99,"Cedar Hills, UTAH",9:08.4,9:08/M
4328,1 Mile,Division:F 14-99,"Provo, UTAH",16:40.8,16:41/M
4329,1 Mile,Division:M 14-99,"Provo, UTAH",16:41.5,16:42/M
4330,1 Mile,Division:M  1- 3,"Provo, UTAH",16:38.8,16:39/M
4331,1 Mile,Division:F 14-99,"Provo, UTAH",16:42.3,16:42/M
4337,1 Mile,Division:F 14-99,"Provo, UTAH",16:06.7,16:07/M
4338,1 Mile,Division:F 14-99,"Springville, UTAH",10:53.0,10:53/M
4339,1 Mile,Division:M 14-99,"Springville, UTAH",8:44.4,8:44/M
4340,1 Mile,Division:F 14-99,"Springville, UTAH",8:44.0,8:44/M
4341,1 Mile,Division:F 14-99,"Springville, UTAH",8:48.5,8:49/M
4342,1 Mile,Division:M 14-99,"Springville, UTAH",6:09.6,6:10/M
4343,1 Mile,Division:M 14-99,"Springville, UTAH",6:11.9,6:12/M
4344,1 Mile,Division:F 14-99,"Eagle Mountain, UTAH",10:51.4,10:51/M
4345,1 Mile,Division:M  6- 7,"Eagle Mountain, UTAH",10:52.2,10:52/M
4346,1 Mile,Division:M  6- 7,"Eagle Mountain, UTAH",8:57.4,8:57/M
4347,1 Mile,Division:F  4- 5,"Provo, UTAH",27:19.8,27:20/M
4348,1 Mile,Division:F 14-99,"Provo, UTAH",27:20.1,27:20/M
4349,1 Mile,Division:M 14-99,"Provo, UTAH",27:19.8,27:20/M
4350,1 Mile,Division:M  8- 9,"American Fork, UTAH",10:10.4,10:10/M
4351,1 Mile,Division:M  6- 7,"American Fork, UTAH",8:15.1,8:15/M
4352,1 Mile,Division:F 10-11,"Provo, UTAH",11:17.7,11:18/M
4353,1 Mile,Division:F 12-13,"Provo, UTAH",10:23.5,10:24/M
4354,1 Mile,Division:F 14-99,"Provo, UTAH",15:33.9,15:34/M
4355,1 Mile,Division:F 14-99,"Provo, UTAH",13:21.1,13:21/M
4356,1 Mile,Division:M 14-99,"Provo, UTAH",13:22.0,13:22/M
4357,1 Mile,Division:F 14-99,"Murray, UTAH",19:42.8,19:43/M
4358,1 Mile,Division:F 14-99,"Draper, UTAH",29:01.9,29:02/M
4359,1 Mile,Division:M 14-99,"Draper, UTAH",28:39.9,28:40/M
4360,1 Mile,Division:F  6- 7,"Draper, UTAH",29:02.5,29:03/M
4361,1 Mile,Division:F  6- 7,"Draper, UTAH",28:37.6,28:38/M
4362,1 Mile,Division:F  6- 7,"Provo, UTAH",34:05.2,34:05/M
4363,1 Mile,Division:F 10-11,"Vineyard, UTAH",11:03.7,11:04/M
4364,1 Mile,Division:M  8- 9,"Vineyard, UTAH",11:07.3,11:07/M
4365,1 Mile,Division:F  6- 7,"Vineyard, UTAH",14:43.7,14:44/M
4366,1 Mile,Division:F 14-99,"Santaquin, UTAH",15:01.0,15:01/M
4367,1 Mile,Division:M  8- 9,"Santaquin, UTAH",15:02.9,15:03/M
4368,1 Mile,Division:M 10-11,"Provo, UTAH",11:21.3,11:21/M
4370,1 Mile,Division:F 14-99,"Orem, UTAH",16:26.5,16:27/M
4371,1 Mile,Division:F 14-99,"Orem, UTAH",16:26.2,16:26/M
4372,1 Mile,Division:M 14-99,"Orem, UTAH",16:25.7,16:26/M
4373,1 Mile,Division:M  8- 9,"Spanish Fork, UTAH",9:14.0,9:14/M
4374,1 Mile,Division:M 14-99,"Saratoga Springs, UTAH",14:14.1,14:14/M
4375,1 Mile,Division:M  8- 9,"Saratoga Springs, UTAH",12:54.9,12:55/M
4376,1 Mile,Division:F  8- 9,"Saratoga Springs, UTAH",13:36.0,13:36/M
4377,1 Mile,Division:F  6- 7,"Saratoga Springs, UTAH",14:14.4,14:14/M
4378,1 Mile,Division:F  8- 9,"Springville, UTAH",9:47.6,9:48/M
4379,1 Mile,Division:M  6- 7,"Springville, UTAH",7:41.4,7:41/M
4380,1 Mile,Division:F  6- 7,"Provo, UTAH",13:01.4,13:01/M
4381,1 Mile,Division:M  8- 9,"Provo, UTAH",13:02.2,13:02/M
4382,1 Mile,Division:F 14-99,"Orem, UTAH",10:05.8,10:06/M
4383,1 Mile,Division:M 10-11,"Orem, UTAH",8:58.6,8:59/M
4384,1 Mile,Division:F  6- 7,"Orem, UTAH",10:06.1,10:06/M
4385,1 Mile,Division:M 14-99,"Eagle Mountain, UTAH",10:45.0,10:45/M
4387,5K,Division:F  1- 9,"Lehi, UTAH",40:30.5,13:04/M
4388,1 Mile,Division:F  6- 7,"Orem, UTAH",10:51.2,10:51/M
4389,1 Mile,Division:F  4- 5,"Orem, UTAH",10:51.9,10:52/M
4390,1 Mile,Division:M 10-11,"Spanish Fork, UTAH",6:42.8,6:43/M
4391,1 Mile,Division:M  8- 9,"Provo, UTAH",9:20.2,9:20/M
4392,1 Mile,Division:M 14-99,"Gilbert, ARIZONA",10:51.9,10:52/M
4393,1 Mile,Division:F 10-11,"Gilbert, ARIZONA",11:33.7,11:34/M
4394,1 Mile,Division:F  8- 9,"Gilbert, ARIZONA",10:45.6,10:46/M
4395,1 Mile,Division:M  6- 7,"Gilbert, ARIZONA",10:40.4,10:40/M
4396,1 Mile,Division:F 14-99,"Provo, UTAH",9:50.2,9:50/M
4397,1 Mile,Division:M  8- 9,"Provo, UTAH",9:49.1,9:49/M
4398,1 Mile,Division:F  8- 9,"Alpine, UTAH",8:14.7,8:15/M
4399,1 Mile,Division:M 10-11,"Alpine, UTAH",7:28.0,7:28/M
4400,1 Mile,Division:M  4- 5,"Alpine, UTAH",8:46.2,8:46/M
4401,1 Mile,Division:M 14-99,"Orem, UTAH",15:48.1,15:48/M
4402,1 Mile,Division:F 14-99,"Orem, UTAH",15:51.0,15:51/M
4403,1 Mile,Division:M  1- 3,"Eagle Mountain, UTAH",10:44.4,10:44/M
4404,1 Mile,Division:F 14-99,"Beaverton, OREGON",16:21.6,16:22/M
4405,1 Mile,Division:M 14-99,"Beaverton, OREGON",15:33.9,15:34/M
4406,1 Mile,Division:F  4- 5,"Beaverton, OREGON",15:29.8,15:30/M
4407,1 Mile,Division:F 14-99,"Fort Collins, COLORADO",12:03.0,12:03/M
4408,1 Mile,Division:M 10-11,"Fort Collins, COLORADO",15:15.3,15:15/M
4409,1 Mile,Division:F  6- 7,"Fort Collins, COLORADO",11:06.4,11:06/M
4410,1 Mile,Division:M  8- 9,"Lehi, UTAH",7:07.6,7:08/M
4411,1 Mile,Division:F  6- 7,"Lehi, UTAH",9:45.9,9:46/M
4412,1 Mile,Division:F 14-99,"Provo, UTAH",8:58.2,8:58/M
4413,1 Mile,Division:M  6- 7,"Provo, UTAH",7:54.7,7:55/M
4414,5K,Division:F  1- 9,"Provo, UTAH",31:26.6,10:09/M
4415,1 Mile,Division:F 14-99,"Mesa, ARIZONA",36:53.4,36:53/M
4416,1 Mile,Division:M 14-99,"Provo, UTAH",13:15.2,13:15/M
4421,1 Mile,Division:M 10-11,"Vineyard, UTAH",7:06.3,7:06/M
4422,1 Mile,Division:F 14-99,"Provo, UTAH",10:45.7,10:46/M
4423,1 Mile,Division:F 14-99,"Mapleton, UTAH",13:09.2,13:09/M
4424,1 Mile,Division:F  8- 9,"Mapleton, UTAH",11:23.5,11:24/M
4425,1 Mile,Division:M  6- 7,"Mapleton, UTAH",9:01.8,9:02/M
4426,1 Mile,Division:M  4- 5,"Mapleton, UTAH",13:24.8,13:25/M
4427,1 Mile,Division:M 14-99,"Lund, NEVADA",19:42.8,19:43/M
4428,1 Mile,Division:F 14-99,"Lund, NEVADA",11:11.7,11:12/M
4429,1 Mile,Division:F 12-13,"Lund, NEVADA",12:00.1,12:00/M
4430,1 Mile,Division:F  8- 9,"Lund, NEVADA",11:11.7,11:12/M
4431,1 Mile,Division:F  6- 7,"Lund, NEVADA",19:44.5,19:45/M
4432,1 Mile,Division:M 14-99,"Lehi, UTAH",13:59.9,14:00/M
4433,1 Mile,Division:M  8- 9,"Lehi, UTAH",13:59.7,14:00/M
4434,1 Mile,Division:F 10-11,"Redlands, CALIFORNIA",8:06.1,8:06/M
4435,1 Mile,Division:F 10-11,"Pleasant Grove, UTAH",8:05.7,8:06/M
4436,1 Mile,Division:F 14-99,"Provo, UTAH",16:39.8,16:40/M
4437,1 Mile,Division:M 14-99,"Provo, UTAH",16:37.3,16:37/M
4438,1 Mile,Division:M 12-13,"Boise, IDAHO",5:53.4,5:53/M
4439,1 Mile,Division:F 14-99,"Bluffdale, UTAH",14:09.0,14:09/M
4440,1 Mile,Division:M 14-99,"Bluffdale, UTAH",14:09.6,14:10/M
4441,1 Mile,Division:F  6- 7,"Bluffdale, UTAH",11:30.3,11:30/M
4442,1 Mile,Division:M  8- 9,"Springville, UTAH",10:18.6,10:19/M
4443,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",10:43.5,10:44/M
4444,1 Mile,Division:M 14-99,"Saratoga Springs, UTAH",8:29.6,8:30/M
4445,1 Mile,Division:F 14-99,"Saratoga Springs, UTAH",8:14.8,8:15/M
4446,1 Mile,Division:M  8- 9,"Saratoga Springs, UTAH",8:18.7,8:19/M
4448,1 Mile,Division:F 14-99,"Springville, UTAH",17:47.1,17:47/M
4449,1 Mile,Division:F 10-11,"Springville, UTAH",17:49.6,17:50/M
4450,1 Mile,Division:F 10-11,"Springville, UTAH",17:49.6,17:50/M
4451,1 Mile,Division:M 14-99,"Springville, UTAH",8:51.4,8:51/M
4452,1 Mile,Division:F 14-99,"Springville, UTAH",7:17.4,7:17/M
4453,1 Mile,Division:F 14-99,"Springville, UTAH",8:51.1,8:51/M
4454,1 Mile,Division:M  8- 9,"Provo, UTAH",16:36.6,16:37/M
4455,1 Mile,Division:F 14-99,"Provo, UTAH",19:00.0,19:00/M
4456,1 Mile,Division:M 10-11,"Okemos, MICHIGAN",12:33.3,12:33/M
4457,1 Mile,Division:F  8- 9,"Okemos, MICHIGAN",17:29.1,17:29/M
4458,1 Mile,Division:M  6- 7,"Okemos, MICHIGAN",17:13.3,17:13/M
4459,1 Mile,Division:F 14-99,"Okemos, MICHIGAN",17:29.7,17:30/M
4460,1 Mile,Division:F 10-11,"Spanish Fork, UTAH",13:46.0,13:46/M
4461,1 Mile,Division:F  8- 9,"Spanish Fork, UTAH",13:47.8,13:48/M
4462,1 Mile,Division:M 14-99,"Logan, UTAH",18:00.4,18:00/M
4463,1 Mile,Division:M  8- 9,"Wellsville, UTAH",11:00.1,11:00/M
4464,1 Mile,Division:F  6- 7,"Wellsville, UTAH",14:17.4,14:17/M
4465,1 Mile,Division:M  1- 3,"Wellsville, UTAH",18:01.0,18:01/M
4466,1 Mile,Division:M  1- 3,"Lehi, UTAH",13:54.7,13:55/M
4467,1 Mile,Division:M  8- 9,"Lehi, UTAH",12:15.3,12:15/M
4468,1 Mile,Division:M  6- 7,"Lehi, UTAH",8:37.2,8:37/M
4469,1 Mile,Division:F 14-99,"Lehi, UTAH",13:54.7,13:55/M
4470,1 Mile,Division:M  6- 7,"Cedar City, UTAH",7:54.2,7:54/M
4472,1 Mile,Division:F 14-99,"Eagle, IDAHO",15:42.8,15:43/M
4473,1 Mile,Division:F 14-99,"Eagle, IDAHO",16:34.6,16:35/M
4474,1 Mile,Division:F  8- 9,"Eagle, IDAHO",15:20.2,15:20/M
4476,1 Mile,Division:F 14-99,"Provo, UTAH",9:33.8,9:34/M
4477,1 Mile,Division:M 14-99,"Provo, UTAH",10:18.3,10:18/M
4478,5K,Division:M 55-59,"Springville, UTAH",41:03.5,13:15/M
4480,1 Mile,Division:F 10-11,"Provo, UTAH",10:29.5,10:30/M
4481,1 Mile,Division:F 14-99,"Provo, UTAH",10:54.2,10:54/M
4482,1 Mile,Division:F 14-99,"Aliso Viejo, CALIFORNIA",22:33.2,22:33/M
4483,1 Mile,Division:M  1- 3,"Aliso Viejo, CALIFORNIA",22:32.5,22:33/M
4484,1 Mile,Division:M 14-99,"Vail, ARIZONA",27:48.0,27:48/M
4486,1 Mile,Division:F  1- 3,"Orem, UTAH",11:00.8,11:01/M
4487,1 Mile,Division:M  8- 9,"Orem, UTAH",9:41.0,9:41/M
4488,1 Mile,Division:F 14-99,"Keller, TEXAS",27:47.7,27:48/M
4489,1 Mile,Division:F  4- 5,"Herriman, UTAH",9:48.7,9:49/M
4490,5K,Division:F  1- 9,"Provo, UTAH",46:40.4,15:03/M
4491,1 Mile,Division:M  6- 7,"Heber City, UTAH",9:12.7,9:13/M
4492,1 Mile,Division:F 14-99,"Provo, UTAH",10:53.3,10:53/M
4493,1 Mile,Division:M 10-11,"Provo, UTAH",8:48.8,8:49/M
4494,1 Mile,Division:M  8- 9,"Provo, UTAH",8:41.1,8:41/M
4495,1 Mile,Division:F  8- 9,"Provo, UTAH",12:00.4,12:00/M
4497,1 Mile,Division:F 14-99,"Spanish Fork, UTAH",12:10.8,12:11/M
4498,1 Mile,Division:F 12-13,"Spanish Fork, UTAH",12:10.8,12:11/M
4499,1 Mile,Division:F 10-11,"Spanish Fork, UTAH",22:36.7,22:37/M
4500,1 Mile,Division:M  4- 5,"Spanish Fork, UTAH",19:48.6,19:49/M
4501,1 Mile,Division:F  1- 3,"Springville, UTAH",21:48.8,21:49/M
4502,1 Mile,Division:F  4- 5,"Springville, UTAH",16:21.0,16:21/M
